title,author,date,views,likes,link,categoria
The nit-picking glory of The New Yorker's Comma Queen,Mary Norris,February 2016,1200000,36000,https://ted.com/talks/mary_norris_the_nit_picking_glory_of_the_new_yorker_s_comma_queen,medios
A new superweapon in the fight against cancer,Paula Hammond,November 2015,1600000,49000,https://ted.com/talks/paula_hammond_a_new_superweapon_in_the_fight_against_cancer,medios
What does it mean to be a citizen of the world?,Hugh Evans,February 2016,1900000,59000,https://ted.com/talks/hugh_evans_what_does_it_mean_to_be_a_citizen_of_the_world,medios
The Panama Papers exposed a huge global problem. What's next?,Robert Palmer,April 2016,1100000,33000,https://ted.com/talks/robert_palmer_the_panama_papers_exposed_a_huge_global_problem_what_s_next,medios
How megacities are changing the map of the world,Parag Khanna,February 2016,1200000,38000,https://ted.com/talks/parag_khanna_how_megacities_are_changing_the_map_of_the_world,medios
How a start-up in the White House is changing business as usual,Haley Van Dyck,February 2016,1000000,32000,https://ted.com/talks/haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual,medios
How humans could evolve to survive in space,Lisa Nip,November 2015,1800000,54000,https://ted.com/talks/lisa_nip_how_humans_could_evolve_to_survive_in_space,medios
Why gun violence can't be our new normal,Dan Gross,February 2016,1300000,40000,https://ted.com/talks/dan_gross_why_gun_violence_can_t_be_our_new_normal,medios
How young Africans found a voice on Twitter,Siyanda Mohutsiwa,February 2016,1100000,33000,https://ted.com/talks/siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter,medios
A glimpse of the future through an augmented reality headset,Meron Gribetz,February 2016,1800000,54000,https://ted.com/talks/meron_gribetz_a_glimpse_of_the_future_through_an_augmented_reality_headset,medios
A conservative's plea: Let's work together,Arthur Brooks,February 2016,1300000,40000,https://ted.com/talks/arthur_brooks_a_conservative_s_plea_let_s_work_together,medios
The reporting system that sexual assault survivors want,Jessica Ladd,February 2016,1500000,46000,https://ted.com/talks/jessica_ladd_the_reporting_system_that_sexual_assault_survivors_want,medios
Is radiation dangerous?,Matt Anticole,March 2016,1800000,56000,https://ted.com/talks/matt_anticole_is_radiation_dangerous,medios
Simple hacks for life with Parkinson's,Mileha Soneji,February 2015,1000000,32000,https://ted.com/talks/mileha_soneji_simple_hacks_for_life_with_parkinson_s,medios
The secrets I find on the mysterious ocean floor,Laura Robinson,December 2014,1800000,55000,https://ted.com/talks/laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor,medios
Uber's plan to get more people into fewer cars,Travis Kalanick,February 2016,1900000,58000,https://ted.com/talks/travis_kalanick_uber_s_plan_to_get_more_people_into_fewer_cars,medios
Our refugee system is failing. Here's how we can fix it,Alexander Betts,February 2016,1000000,30000,https://ted.com/talks/alexander_betts_our_refugee_system_is_failing_here_s_how_we_can_fix_it,medios
What really happens when you mix medications?,Russ Altman,November 2015,1800000,54000,https://ted.com/talks/russ_altman_what_really_happens_when_you_mix_medications,medios
How yarn bombing grew into a worldwide movement,Magda Sayeg,November 2015,1400000,44000,https://ted.com/talks/magda_sayeg_how_yarn_bombing_grew_into_a_worldwide_movement,medios
Dive into an ocean photographer's world,Thomas Peschak,October 2015,1100000,35000,https://ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world,medios
Why we need gender-neutral bathrooms,Ivan Coyote,November 2015,1700000,52000,https://ted.com/talks/ivan_coyote_why_we_need_gender_neutral_bathrooms,medios
Why your doctor should care about social justice,Mary Bassett,November 2015,1200000,38000,https://ted.com/talks/mary_bassett_why_your_doctor_should_care_about_social_justice,medios
How to make a profit while making a difference,Audrey Choi,November 2015,1900000,58000,https://ted.com/talks/audrey_choi_how_to_make_a_profit_while_making_a_difference,medios
The problem with race-based medicine,Dorothy Roberts,November 2015,1400000,43000,https://ted.com/talks/dorothy_roberts_the_problem_with_race_based_medicine,medios
The case for fish farming,Mike Velings,October 2015,1300000,39000,https://ted.com/talks/mike_velings_the_case_for_fish_farming,medios
How I'm discovering the secrets of ancient texts,Gregory Heyworth,October 2015,859000,25000,https://ted.com/talks/gregory_heyworth_how_i_m_discovering_the_secrets_of_ancient_texts,medios
Shape-shifting tech will change work as we know it,Sean Follmer,October 2015,1500000,47000,https://ted.com/talks/sean_follmer_shape_shifting_tech_will_change_work_as_we_know_it,medios
Economic growth has stalled. Let's fix it,Dambisa Moyo,December 2015,1600000,49000,https://ted.com/talks/dambisa_moyo_economic_growth_has_stalled_let_s_fix_it,medios
Special Olympics let me be myself — a champion,Matthew Williams,November 2015,1200000,36000,https://ted.com/talks/matthew_williams_special_olympics_let_me_be_myself_a_champion,medios
How we'll fight the next deadly virus,Pardis Sabeti,May 2015,1600000,49000,https://ted.com/talks/pardis_sabeti_how_we_ll_fight_the_next_deadly_virus,medios
A delightful way to teach kids about computers,Linda Liukas,October 2015,2100000,64000,https://ted.com/talks/linda_liukas_a_delightful_way_to_teach_kids_about_computers,medios
Our campaign to ban plastic bags in Bali,Melati and Isabel Wijsen,September 2015,1700000,53000,https://ted.com/talks/melati_and_isabel_wijsen_our_campaign_to_ban_plastic_bags_in_bali,medios
A robot that runs and swims like a salamander,Auke Ijspeert,December 2015,2000000,62000,https://ted.com/talks/auke_ijspeert_a_robot_that_runs_and_swims_like_a_salamander,medios
Should you be able to patent a human gene?,Tania Simoncelli,November 2014,1100000,34000,https://ted.com/talks/tania_simoncelli_should_you_be_able_to_patent_a_human_gene,medios
Why are human bodies asymmetrical?,Leo Q. Wan,January 2016,1100000,34000,https://ted.com/talks/leo_q_wan_why_are_human_bodies_asymmetrical,medios
The unheard story of the Sistine Chapel,Elizabeth Lev,December 2015,1800000,54000,https://ted.com/talks/elizabeth_lev_the_unheard_story_of_the_sistine_chapel,medios
How I turned a deadly plant into a thriving business,Achenyo Idachaba,May 2015,1800000,56000,https://ted.com/talks/achenyo_idachaba_how_i_turned_a_deadly_plant_into_a_thriving_business,medios
Can a computer write poetry?,Oscar Schwartz,May 2015,929000,27000,https://ted.com/talks/oscar_schwartz_can_a_computer_write_poetry,medios
How we can make crops survive without water,Jill Farrant,December 2015,1600000,49000,https://ted.com/talks/jill_farrant_how_we_can_make_crops_survive_without_water,medios
The mysterious world of underwater caves,Jill Heinerth,November 2015,1900000,59000,https://ted.com/talks/jill_heinerth_the_mysterious_world_of_underwater_caves,medios
How statistics can be misleading,Mark Liddell,January 2016,1100000,34000,https://ted.com/talks/mark_liddell_how_statistics_can_be_misleading,medios
Let's design social media that drives real change,Wael Ghonim,December 2015,1700000,53000,https://ted.com/talks/wael_ghonim_let_s_design_social_media_that_drives_real_change,medios
"I love being a police officer, but we need reform",Melvin Russell,September 2015,1200000,37000,https://ted.com/talks/melvin_russell_i_love_being_a_police_officer_but_we_need_reform,medios
4 ways we can avoid a catastrophic drought,David Sedlak,September 2015,1200000,36000,https://ted.com/talks/david_sedlak_4_ways_we_can_avoid_a_catastrophic_drought,medios
How we'll find life on other planets,Aomawa Shields,March 2015,1800000,54000,https://ted.com/talks/aomawa_shields_how_we_ll_find_life_on_other_planets,medios
How to use data to make a hit TV show,Sebastian Wernicke,June 2015,1600000,50000,https://ted.com/talks/sebastian_wernicke_how_to_use_data_to_make_a_hit_tv_show,medios
"An underwater art museum, teeming with life",Jason deCaires Taylor,October 2015,1700000,53000,https://ted.com/talks/jason_decaires_taylor_an_underwater_art_museum_teeming_with_life,medios
Governments don't understand cyber warfare. We need hackers,Rodrigo Bijou,June 2015,1400000,43000,https://ted.com/talks/rodrigo_bijou_governments_don_t_understand_cyber_warfare_we_need_hackers,medios
Refugees have the right to be protected,António Guterres,December 2015,1200000,36000,https://ted.com/talks/antonio_guterres_refugees_have_the_right_to_be_protected,medios
What happens when a city runs out of room for its dead,Alison Killing,November 2014,1500000,46000,https://ted.com/talks/alison_killing_what_happens_when_a_city_runs_out_of_room_for_its_dead,medios
The four fish we're overeating — and what to eat instead,Paul Greenberg,October 2015,1600000,49000,https://ted.com/talks/paul_greenberg_the_four_fish_we_re_overeating_and_what_to_eat_instead,medios
How germs travel on planes — and how we can stop them,Raymond Wang,November 2015,1900000,58000,https://ted.com/talks/raymond_wang_how_germs_travel_on_planes_and_how_we_can_stop_them,medios
The ethical dilemma of self-driving cars,Patrick Lin,December 2015,1600000,50000,https://ted.com/talks/patrick_lin_the_ethical_dilemma_of_self_driving_cars,medios
Forget shopping. Soon you'll download your new clothes,Danit Peleg,November 2015,1900000,58000,https://ted.com/talks/danit_peleg_forget_shopping_soon_you_ll_download_your_new_clothes,medios
The untapped genius that could change science for the better,Jedidah Isler,August 2015,2100000,63000,https://ted.com/talks/jedidah_isler_the_untapped_genius_that_could_change_science_for_the_better,medios
The exhilarating peace of freediving,Guillaume Néry,March 2013,1100000,34000,https://ted.com/talks/guillaume_nery_the_exhilarating_peace_of_freediving,medios
How new technology helps blind people explore the world,Chieko Asakawa,October 2015,1400000,43000,https://ted.com/talks/chieko_asakawa_how_new_technology_helps_blind_people_explore_the_world,medios
The US needs paid family leave — for the sake of its future,Jessica Shortall,October 2015,1500000,47000,https://ted.com/talks/jessica_shortall_the_us_needs_paid_family_leave_for_the_sake_of_its_future,medios
How we're growing baby corals to rebuild reefs,Kristen Marhaver,October 2015,953000,28000,https://ted.com/talks/kristen_marhaver_how_we_re_growing_baby_corals_to_rebuild_reefs,medios
My year reading a book from every country in the world,Ann Morgan,September 2015,1800000,54000,https://ted.com/talks/ann_morgan_my_year_reading_a_book_from_every_country_in_the_world,medios
My country will be underwater soon — unless we work together,Anote Tong,October 2015,1100000,34000,https://ted.com/talks/anote_tong_my_country_will_be_underwater_soon_unless_we_work_together,medios
The future of news? Virtual reality,Nonny de la Peña,May 2015,1300000,40000,https://ted.com/talks/nonny_de_la_pena_the_future_of_news_virtual_reality,medios
The chilling aftershock of a brush with death,Jean-Paul Mari,March 2015,881000,26000,https://ted.com/talks/jean_paul_mari_the_chilling_aftershock_of_a_brush_with_death,medios
How I'm working for change inside my church,Chelsea Shields,August 2015,1500000,46000,https://ted.com/talks/chelsea_shields_how_i_m_working_for_change_inside_my_church,medios
The moral bias behind your search results,Andreas Ekström,January 2015,1600000,48000,https://ted.com/talks/andreas_ekstrom_the_moral_bias_behind_your_search_results,medios
A musical escape into a world of light and color,Kaki King,May 2015,1500000,46000,https://ted.com/talks/kaki_king_a_musical_escape_into_a_world_of_light_and_color,medios
The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,August 2015,1400000,44000,https://ted.com/talks/patricia_medici_the_coolest_animal_you_know_nothing_about_and_how_we_can_save_it,medios
A boat carrying 500 refugees sunk at sea. The story of two survivors,Melissa Fleming,May 2015,1700000,52000,https://ted.com/talks/melissa_fleming_a_boat_carrying_500_refugees_sunk_at_sea_the_story_of_two_survivors,medios
How data from a crisis text line is saving lives,Nancy Lublin,May 2015,1000000,30000,https://ted.com/talks/nancy_lublin_how_data_from_a_crisis_text_line_is_saving_lives,medios
Art that lets you talk back to NSA spies,Mathias Jud,September 2015,1000000,30000,https://ted.com/talks/mathias_jud_art_that_lets_you_talk_back_to_nsa_spies,medios
The enchanting music of sign language,Christine Sun Kim,August 2015,2000000,61000,https://ted.com/talks/christine_sun_kim_the_enchanting_music_of_sign_language,medios
How I teach kids to love science,Cesar Harada,August 2015,1800000,55000,https://ted.com/talks/cesar_harada_how_i_teach_kids_to_love_science,medios
Social services are broken. How we can fix them,Hilary Cottam,September 2015,849000,25000,https://ted.com/talks/hilary_cottam_social_services_are_broken_how_we_can_fix_them,medios
"Deep under the Earth's surface, discovering beauty and science",Francesco Sauro,September 2015,1500000,47000,https://ted.com/talks/francesco_sauro_deep_under_the_earth_s_surface_discovering_beauty_and_science,medios
An Internet without screens might look like this,Tea Uglow,May 2015,1700000,52000,https://ted.com/talks/tea_uglow_an_internet_without_screens_might_look_like_this,medios
The unexpected beauty of everyday sounds,Meklit Hadero,August 2015,1200000,36000,https://ted.com/talks/meklit_hadero_the_unexpected_beauty_of_everyday_sounds,medios
Two nameless bodies washed up on the beach. Here are their stories,Anders Fjellberg,September 2015,1300000,40000,https://ted.com/talks/anders_fjellberg_two_nameless_bodies_washed_up_on_the_beach_here_are_their_stories,medios
Why medicine often has dangerous side effects for women,Alyson McGregor,September 2014,1700000,52000,https://ted.com/talks/alyson_mcgregor_why_medicine_often_has_dangerous_side_effects_for_women,medios
The future of flying robots,Vijay Kumar,April 2015,1900000,59000,https://ted.com/talks/vijay_kumar_the_future_of_flying_robots,medios
Home is a song I've always remembered,Teitur,March 2015,1100000,33000,https://ted.com/talks/teitur_home_is_a_song_i_ve_always_remembered,medios
